NO,중복,구분1,구분2,구분3,구분4,파일명,경로,화면표시
453,88,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-련수및관라벨포.bak,하수/평택시-하수/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-련수및관라벨포.LSP.bak,"""SWL_PIPE_LM(하수관거)->"" IST_YMD ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/@"" SBA_CDE6 ""/%%C"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/[규모:"" SBA_CDE5 ""]/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""/조사결과:"" RSL_CDE ""/구분_보수:"" REP_GUB ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}""
  ""\n"" ""\n"" ""\n"" ""\n"" """" PIP_LBL"
454,82,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택시 지반고만입력함))-관상단고Z값까지,하수/평택시-하수/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택시 지반고만입력함))-관상단고Z값까지.LSP,"""SWL_PIPE_LM(하수관거)->"" SBA_CDE ""/"" SBA_CDE3 ""/"" MOP_CDE ""/"" FOR_CDE ""/{"" SBA_CDE4 ""}"" ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""_..시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
455,89,하수,평택시,PUMP_PS,하수펌프장,PUMP_PS(하수펌프장)-TEXT_속성뿌리기,하수/평택시-하수/PUMP_PS(하수펌프장)-TEXT_속성뿌리기.LSP,"cat ""SWL_PUMP_PS("" FTR_CDE "")->"" IST_YMD ""/개통상태:"" SOO_CDE ""/표고:"" PMP_HSL ""/펌프장명:"" PMP_NAM ; ""/용도:"" SBE_CDE ""/측량방법:"" SBY_CDE"
456,85,하수,평택시,SIDE_LS,측구,SIDE_LS (측구)-LINE-속성뿌리기(하수-평택)-뚜껑포함구분,하수/평택시-하수/SIDE_LS (측구)-LINE-속성뿌리기(하수-평택)-뚜껑포함구분.LSP,"""SWL_SIDE_LS (측구)->"" IST_YMD ""/"" AEG_CDE ""/재질:"" MOP_CDE ""/("" SID_HOL ""x"" SID_VEL "")"" ""/L:"" SID_LEN ""/시깊:"" AEG_CDE0 ""/종깊:"" AEG_CDE1 ""\n"" ""---뚜껑형태:"" COV_CDE ""/뚜껑재질구분:"" SBC_CDE ""/"" COV_HOL ""X"" COV_VEL ""/개수:"" COV_CNT ""EA"" ""-불량여부:"" BAD_CDE ""\n"" ""\n"" ""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
457,90,하수,평택시,SPEW_PS,토구,SPEW_PS(토구)_TEXT_속성뿌리기(하수_SPEW_PS),하수/평택시-하수/SPEW_PS(토구)_TEXT_속성뿌리기(하수_SPEW_PS).LSP,"""SWL_SPEW_PS(토구)->"" ""용도:"" VMT_CDE ""/토구재질:"" TMA_CDE ""/형태:"" FOR_CDE ""_/_규격:%%c"" SPW_DIP ""("" SPW_HOL ""X"" SPW_VEL "")/표고:"" SPW_HSL ""/하천이름:"" RIV_NAM"
458,84,하수,평택시,SPOT_PS,물받이,SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값재질별-구분,하수/평택시-하수/SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값재질별-구분.LSP,"""SWL_SPOT_PS(물받이)->"" SBD_CDE ""/"" MOP_CDE ""/%%c"" COV_DIP ""("" COV_HOL ""X"" COV_VEL "")"" ""/뚜껑형태:"" COV_CDE ""-뚜껑불량여부:"" MOP_CDE2 ""/상태:"" CST_CDE ""\n"" ""...%%c""SPT_DIP ""("" SPT_HOL ""X"" SPT_VEL "")/심도:"" SPT_DEP"
459,84,하수,평택시,SPOT_PS,물받이,SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값재질별-구분.bak,하수/평택시-하수/SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값재질별-구분.LSP.bak,"""SWL_SPOT_PS(물받이)->"" SBD_CDE ""/"" MOP_CDE ""/%%c"" COV_DIP ""("" COV_HOL ""X"" COV_VEL "")"" ""/뚜껑형태:"" COV_CDE ""-뚜껑불량여부:"" MOP_CDE2 ""/상태:"" CST_CDE ""\n"" ""...%%c""SPT_DIP ""("" SPT_HOL ""X"" SPT_VEL "")/심도:"" SPT_DEP"
460,85,하수,평택시,SWL_SIDE_LS,측구,SWL_SIDE_LS (측구)-LINE-속성뿌리기(하수-평택)-구분,하수/평택시-하수/SWL_SIDE_LS (측구)-LINE-속성뿌리기(하수-평택)-구분.LSP,"""SWL_SIDE_LS (측구)->"" IST_YMD ""/"" AEG_CDE ""/재질:"" MOP_CDE ""/("" SID_HOL ""x"" SID_VEL "")"" ""/L:"" SID_LEN ""/시깊:"" AEG_CDE0 ""/종깊:"" AEG_CDE1 ""\n"" ""---뚜껑형태:"" COV_CDE ""/뚜껑재질구분:"" SBC_CDE ""/"" COV_HOL ""X"" COV_VEL ""/개수:"" COV_CNT ""EA"" ""-불량여부:"" BAD_CDE ""\n"" ""\n"" ""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
461,90,하수,평택시,SWL_SPEW_PS,토구,SWL_SPEW_PS(토구)_TEXT_속성뿌리기(하수_SPEW_PS),하수/평택시-하수/SWL_SPEW_PS(토구)_TEXT_속성뿌리기(하수_SPEW_PS).LSP,"""SWL_SPEW_PS(토구)->"" ""용도:"" VMT_CDE ""/토구재질:"" TMA_CDE ""/형태:"" FOR_CDE ""_/_규격:%%c"" SPW_DIP ""("" SPW_HOL ""X"" SPW_VEL "")/표고:"" SPW_HSL ""/하천이름:"" RIV_NAM"
462,91,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-N,하수/평택시-하수/구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-N.LSP,"""용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""/("" SMU_CDE3 ""x"" SMU_CDE4 "")/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""\n"" ""/맨홀종류:"" SOM_cde ""/%%C"" MAN_DIP ""/("" MAN_HOL ""x"" MAN_VEL "")/H:"" MAN_DEP ""\n"" ""\n"" ""(사"" LAD_CDE ""/인"" IVT_CDE "")"""
463,,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-관상단고Z값까지,하수/평택시-하수/구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-관상단고Z값까지.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
464,83,하수,평택시,SPOT_PS,물받이,SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시),하수/평택시-하수/구/SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시).LSP,"""받이_"" SBD_CDE ""/"" MOP_CDE ""/%%c"" COV_DIP ""/("" COV_HOL ""X"" COV_VEL "")"" ""/뚜껑형태:"" COV_CDE ""/상태:"" CST_CDE ""\n"" ""...%%c""SPT_DIP ""("" SPT_HOL ""X"" SPT_VEL "")/심도:"" SPT_DEP"
465,83,하수,평택시,SPOT_PS,물받이,SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값-재질별,하수/평택시-하수/구/SPOT_PS(물받이)-TEXT_속성뿌리기(하수-평택시)-가로값-재질별.LSP,"""받이_"" SBD_CDE ""/"" MOP_CDE ""/%%c"" COV_DIP ""/("" COV_HOL ""X"" COV_VEL "")"" ""/뚜껑형태:"" COV_CDE ""/상태:"" CST_CDE ""\n"" ""...%%c""SPT_DIP ""("" SPT_HOL ""X"" SPT_VEL "")/심도:"" SPT_DEP"
466,92,하수,평택시,SWL_SIDE_LS,측구,SWL_SIDE_LS (측구)-LINE-속성뿌리기(하수-평택),하수/평택시-하수/구/SWL_SIDE_LS (측구)-LINE-속성뿌리기(하수-평택).LSP,"""..."" IST_YMD ""/"" AEG_CDE ""/재질:"" MOP_CDE ""/("" SID_HOL ""x"" SID_VEL "")"" ""/L:"" SID_LEN ""/시깊:"" AEG_CDE0 ""/종깊:"" AEG_CDE1 ""\n"" ""뚜껑:"" SBC_CDE ""/"" COV_HOL ""X"" COV_VEL ""/개수:"" COV_CNT ""\n"" ""\n"" ""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
467,87,하수,평택시,CONN_LS,하수연결관,CONN_LS(하수연결관)_LINE_속성뿌리기-재질-관경-구분,하수/평택시-하수/평택시-하수-구/CONN_LS(하수연결관)_LINE_속성뿌리기-재질-관경-구분.LSP,"""SWL_CONN_LS(하수연결관)->"" SBA_CDE ""/"" IST_YMD ""/"" MOP_CDE ""/"" FOR_CDE ""/%%c"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN"
468,87,하수,평택시,CONN_LS,하수연결관,CONN_LS(하수연결관)_LINE_속성뿌리기-재질-관경-구분 (2),하수/평택시-하수/평택시-하수-구/CONN_LS(하수연결관)_LINE_속성뿌리기-재질-관경-구분 (2).LSP,"""SWL_CONN_LS(하수연결관)->"" SBA_CDE ""/"" IST_YMD ""/"" MOP_CDE ""/"" FOR_CDE ""/%%c"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN"
469,,하수,평택시,PIPE,,LINE_속성뿌리기(하수-PIPE),하수/평택시-하수/평택시-하수-구/LINE_속성뿌리기(하수-PIPE).LSP,"""용도:"" SBA_CDE ""/설치일자:"" SBA_CDE3 ""/재질:"" MOP_CDE ""/규모:"" LIT_CDE ""/형태:"" FOR_CDE ""/%%c"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN ""\n"" ""_[시표고:"" sbk ""/종표고:"" sbl ""]/시깊:"" STR_DEP ""/종깊:"" END_DEP ""/시저:"" SGB_DEP ""/종저:"" EGB_DEP"
470,,하수,평택시,CONN_LS,,LINE_속성뿌리기(하수-연결관 CONN_LS),하수/평택시-하수/평택시-하수-구/LINE_속성뿌리기(하수-연결관 CONN_LS).LSP,"IST_YMD ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%c"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN"
471,91,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함),하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함).LSP,"""용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""/("" SMU_CDE3 ""x"" SMU_CDE4 "")/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""\n"" ""/맨홀종류:"" SOM_cde ""/%%C"" MAN_DIP ""/("" MAN_HOL ""x"" MAN_VEL "")/H:"" MAN_DEP ""\n"" ""\n"" ""(사"" LAD_CDE ""/인"" IVT_CDE "")"""
472,93,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-ERR,하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-ERR.LSP,"""용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""/("" SMU_CDE3 ""x"" SMU_CDE4 "")/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""\n"" ""_%%C"" MAN_DIP ""/("" MAN_HOL ""x"" MAN_VEL "")/H:"" MAN_DEP ""\n"" ""\n"" ""(사"" LAD_CDE ""/인"" IVT_CDE "")"""
473,,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-N,하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-N.LSP,"""SWL_MANH_PS(하수맨홀)->용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""X["" SMU_CDE3 ""x"" SMU_CDE4 ""]/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""/맨홀뚜껑불량여부:"" SMU_CDE7 ""\n"" "".._맨홀규격:%%C"" MAN_DIP ""X["" MAN_HOL ""x"" MAN_VEL ""]"" ""X"" MAN_DEP ""/{SOM코드:"" SOM_cde ""}"" ""-"" MAT_CDE ""\n"" ""\n"" ""~~(사"" LAD_CDE ""/인"" IVT_CDE "")"""
474,79,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-불량여부,하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-불량여부.LSP,"""SWL_MANH_PS(하수맨홀)->용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""X["" SMU_CDE3 ""x"" SMU_CDE4 ""]/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""/맨홀뚜껑불량여부:"" SMU_CDE7 ""\n"" "".._맨홀규격:%%C"" MAN_DIP ""X["" MAN_HOL ""x"" MAN_VEL ""]"" ""X"" MAN_DEP ""/{SOM코드:"" SOM_cde ""}"" ""--구조물형태:"" FOR_CDE ;;; ""-불량여부:"" MAT_CDE ""\n"" ""\n"" ""~~(사"" LAD_CDE ""/인"" IVT_CDE "")"""
475,79,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-불량여부 (2),하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-불량여부 (2).LSP,"""SWL_MANH_PS(하수맨홀)->용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""X["" SMU_CDE3 ""x"" SMU_CDE4 ""]/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""/맨홀뚜껑불량여부:"" SMU_CDE7 ""\n"" "".._맨홀규격:%%C"" MAN_DIP ""X["" MAN_HOL ""x"" MAN_VEL ""]"" ""X"" MAN_DEP ""/{SOM코드:"" SOM_cde ""}"" ""--구조물형태:"" FOR_CDE ;;; ""-불량여부:"" MAT_CDE ""\n"" ""\n"" ""~~(사"" LAD_CDE ""/인"" IVT_CDE "")"""
476,93,하수,평택시,MANH_PS,하수맨홀,MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-영진오류,하수/평택시-하수/평택시-하수-구/MANH_PS(하수맨홀)-TEXT_속성뿌리기(하수-MANH-맨홀깊이는 H값만 입력함)-영진오류.LSP,"""용도:"" SMU_CDE ""/재질:"" SBC_CDE ""/%%C"" MAC_DIP ""/("" SMU_CDE3 ""x"" SMU_CDE4 "")/지반고:"" SMU_CDE0 ""/상태:"" SMU_CDE1 ""\n"" ""_%%C"" MAN_DIP ""/("" MAN_HOL ""x"" MAN_VEL "")/H:"" MAN_DEP ""\n"" ""\n"" ""(사"" LAD_CDE ""/인"" IVT_CDE "")"""
477,,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만))-GHL,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만))-GHL.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/평균D:"" sav  ""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
478,,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만))-GHL표고만,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만))-GHL표고만.LSP,"""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
479,94,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함),하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함).LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
480,94,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))--2015,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))--2015.LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
481,95,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))--구배포함-관상계산빼고,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))--구배포함-관상계산빼고.LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/@"" SBA_CDE6 ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"" ""/{구배:["" slD ""]/SLP:"" PIP_SLP ""}"""
482,94,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-2015,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-2015.LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
483,81,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-2015-10,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-2015-10.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
484,81,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-n,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-n.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
485,80,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-n-GHA,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-n-GHA.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" "".......{시관상고:"" sbA ""/종관상고:"" sbB ""}"""
486,81,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-nn,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-nn.LSP,"ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"""
487,,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-관상단고Z값까지,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-관상단고Z값까지.LSP,"""SWL_PIPE_LM(하수관거)->"" SBA_CDE ""/"" SBA_CDE3 ""/"" MOP_CDE ""/"" FOR_CDE ""/구경:"" PIP_DIP ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""_..시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]""  ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
488,96,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-구배만,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-구배만.LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/@"" SBA_CDE6 ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"" ""/{구배:["" slD ""]/SLP:"" PIP_SLP ""}"" ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
489,96,하수,평택시,PIPE_LM,하수관로,PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-구배포함,하수/평택시-하수/평택시-하수-구/PIPE_LM(하수관로)-LINE-속성뿌리기(하수-관로PIPE-관상(평택 지반고만입력함))-구배포함.LSP,"""SWL_PIPE_LM(하수관거)->"" ist_ymd ""/"" SBA_CDE ""/"" MOP_CDE ""/"" FOR_CDE ""/%%C"" PIP_DIP ""/@"" SBA_CDE6 ""/("" PIP_HOL ""X"" PIP_VEL "")/L:"" PIP_LEN  ""\n"" ""시깊:"" STR_DEP ""/종깊:"" END_DEP ""/[평균D:"" sav ""]"" ""\n"" ""\n""""_[시표고:"" SGB_DEP ""/종표고:"" EGB_DEP ""]"" ""/{구배:["" slD ""]/SLP:"" PIP_SLP ""}"" ""\n"" ""\n"" ""\n"" ""..... {시관상고:"" sbA ""/..종관상고:"" sbB ""}"""
